"ID";"Торгівельне найменування";"Міжнародне непатентоване найменування";"Форма випуску";"Умови відпуску";"Склад (діючі)";"Фармакотерапевтична група";"Код АТС 1";"Код АТС 2";"Код АТС 3";"Заявник: назва українською";"Заявник: країна";"Заявник: адреса";"Кількість виробників";"Виробник 1: назва українською";"Виробник 1: країна ";"Виробник 1: адреса";"Виробник 2: назва українською";"Виробник 2: країна ";"Виробник 2: адреса";"Виробник 3: назва українською";"Виробник 3: країна ";"Виробник 3: адреса";"Виробник 4: назва українською";"Виробник 4: країна ";"Виробник 4: адреса";"Виробник 5: назва українською";"Виробник 5: країна ";"Виробник 5: адреса";"Номер Реєстраційного посвідчення";"Дата початку дії";"Дата закінчення";"Тип ЛЗ";"ЛЗ біологічного походження";"ЛЗ рослинного походження";"ЛЗ-сирота";"Гомеопатичний ЛЗ";"Тип МНН";"Дострокове припинення";"Дострокове припинення: останній день дії";"Дострокове припинення: причина";"URL інструкції";"Термін придатності";"Термін придатності: значення";"Термін придатності: одиниця вимірювання"
"2BBCD0EC18C105D9C2258603003D488A";"НЕОСОРБ ПФ";"Sorbitol";"кристалічний порошок (субстанція) у мішках паперових з внутрішньою поліетиленовою прокладкою для фармацевтичного застосування";"";"сорбітолу не менше 97,0 % та не більше 102,0 % у перерахуванні на безводну речовину";"Субстанції.";"";"";"";"Рокетт Фререс";"Франція";"";"1";"РОКЕТТ ФРЕРЕС";"Франція";"";;;;;;;;;;;;;UA/11400/01/01;12.10.2020;"необмежений";Звичайний;Ні;Ні;Ні;Ні;;Ні;;;;"термін переконтролю - 3 роки";3;"рік"
"23FF5522CC227E27C2258CC300466032";"НЕОСПАСТИЛ®";"Pitofenone and analgesics";"розчин для ін'єкцій по 2 мл в ампулі; по 5 ампул у контурній чарунковій упаковці; по 2 контурні чарункові упаковки в пачці";"за рецептом";"1 мл розчину містить: кеторолаку трометаміну 15 мг, пітофенону гідрохлориду 5 мг, фенпіверинію броміду 0,05 мг";"Спазмолітичні засоби в комбінації з анальгетиками.";"A03DA02";"";"";"ПрАТ ""Фармацевтична фірма ""Дарниця""";"Україна";"";"1";"ПрАТ ""Фармацевтична фірма ""Дарниця""";"Україна";"";;;;;;;;;;;;;UA/18292/01/01;25.08.2020;"25.08.2025";Звичайний;Ні;Ні;Ні;Ні;Комбінований;Ні;;;"http://www.drlz.com.ua/ibp/lz_www.nsf/id/2035927D9D83D77942258CC70037D5DB/$file/UA182920101_23FF.mht";"4 роки";4;"рік"
"EA9F93FCA2FAAB5EC2258AC5003E4846";"НЕОСПАСТИЛ®";"Pitofenone and analgesics";"таблетки, вкриті плівковою оболонкою, по 10 таблеток у блістері; по 1 блістеру в пачці";"за рецептом";"1 таблетка містить: кеторолаку трометаміну 10 мг, пітофенону гідрохлориду 10 мг, фенпіверинію броміду 0,1 мг";"Спазмолітичні засоби в комбінації з анальгетиками.";"A03DA02";"";"";"ПрАТ ""Фармацевтична фірма ""Дарниця""";"Україна";"";"1";"ПрАТ ""Фармацевтична фірма ""Дарниця""";"Україна";"";;;;;;;;;;;;;UA/18292/02/01;04.05.2023;"04.05.2028";Звичайний;Ні;Ні;Ні;Ні;Комбінований;Ні;;;"http://www.drlz.com.ua/ibp/lz_www.nsf/id/B59F9687937928EEC2258ACF004A4E8D/$file/UA182920201_EA9F.mht";"2 роки.";2;"рік"
"45AD2FFF20D1EC0FC225851F00389C49";"НЕОСТИГМІНУ МЕТИЛСУЛЬФАТ";"Neostigmine";"кристалічний порошок або кристали (субстанція) у бутлях скляних для фармацевтичного застосування";"";"неостигміну метилсульфату в перерахунку на суху речовину має бути від 98,5 % до 101,0 %";"Субстанції.";"";"";"";"Товариство з обмеженою відповідальністю ""Дослідний завод ""ГНЦЛС""";"Україна";"";"1";"ПАТЕОН АВСТРІЯ ГМБХ & КО. КГ";"Австрія";"";;;;;;;;;;;;;UA/14643/01/01;27.02.2020;"необмежений";Звичайний;Ні;Ні;Ні;Ні;;Ні;;;;"період переконтролю - 5 років";5;"рік"
"01A12E88FED02C52C2258BDC0031772F";"НЕОТАКСЕЛ";"Paclitaxel";"концентрат для розчину для інфузій, 6 мг/мл, по 5 мл (30 мг), або по 16,67 мл (100 мг), або по 25 мл (150 мг), або по 35 мл (210 мг), або по 41,7 мл (250 мг) у флаконі; по 1 флакону в картонній коробці";"за рецептом";"1 мл розчину містить паклітакселу 6,00 мг";"Антинеопластичні та імуномодулюючі засоби. Таксани.";"L01CD01";"";"";"Мілі Хелскере Лімітед";"Велика Британія";"";"1";"Венус Ремедіс Лімітед";"Індія";"";;;;;;;;;;;;;UA/0926/01/01;11.12.2019;"11.12.2025";Звичайний;Ні;Так;Ні;Ні;Моно;Ні;;;"http://www.drlz.com.ua/ibp/lz_www.nsf/id/05CECC5DDB6DCA8342258BE0004A6679/$file/UA09260101_01A1.mht";"2 роки";2;"рік"
"3E48D53031DED628C2258CAB0047B8F9";"НЕОТАКСЕЛ";"Paclitaxel";"концентрат для розчину для інфузій, 6 мг/мл, по 5 мл (30 мг), або по 16,67 мл (100 мг), або по 25 мл (150 мг), або по 35 мл (210 мг), або по 41,7 мл (250 мг) у флаконі; по 1 флакону в картонній коробці";"за рецептом";"1 мл розчину містить паклітакселу 6,00 мг";"Антинеопластичні та імуномодулюючі засоби. Таксани.";"L01CD01";"";"";"Мілі Хелскере Лімітед";"Велика Британія";"";"1";"Венус Ремедіс Лімітед";"Індія";"";;;;;;;;;;;;;UA/0926/01/01;20.02.2025;"необмежений";Звичайний;Ні;Так;Ні;Ні;Моно;Ні;;;"http://www.drlz.com.ua/ibp/lz_www.nsf/id/CA60992FC86E89C842258CAF00436492/$file/UA09260101_3E48.mht";"2 роки";2;"рік"
"F240E6D8E851B5D0C22588F40029E706";"НЕОТОН";"Fosfocreatine";"порошок для розчину для інфузій по 1 г 1 або 4 флакони з порошком у картонній коробці";"за рецептом";"1 флакон містить фосфокреатину натрію 1 г";"Кардіологічні препарати. Фосфокреатин.";"C01EB06";"";"";"Альфасігма С.п.А.";"Італія";"";"1";"Альфасігма С.п.А.";"Італія";"";;;;;;;;;;;;;UA/9671/01/01;08.05.2019;"необмежений";Звичайний;Ні;Ні;Ні;Ні;Моно;Ні;;;"http://www.drlz.com.ua/ibp/lz_www.nsf/id/FF05EB7AFCC67353C22588F400323697/$file/UA96710101_F240.mht";"3 роки";3;"рік"
"62FC88F805F053F5C2258B7A0049D5D6";"НЕОТРАНЕКС";"Tranexamic acid";"розчин для ін'єкцій 500 мг/5 мл, по 5 мл в ампулі, по 5 ампул у контурній упаковці, по 1 контурній упаковці в картонній коробці";"за рецептом";"5 мл розчину містить транексамової кислоти 500 мг";"Антигеморагічні засоби. Інгібітори фібринолізу. Амінокислоти. Транексамова кислота.";"B02AA02";"";"";"Біоіндастріа Лабораторіо Італіано Медіціналі С.П.А.";"Італія";"";"1";"Біоіндастріа Лабораторіо Італіано Медіціналі С.П.А.";"Італія";"";;;;;;;;;;;;;UA/14214/01/01;18.03.2020;"необмежений";Звичайний;Ні;Ні;Ні;Ні;Моно;Ні;;;"http://www.drlz.com.ua/ibp/lz_www.nsf/id/C695EA464A3EC15F42258B80002A384D/$file/UA142140101_62FC.mht";"3 роки";3;"рік"
"9F0A51D48D583995C2258C5E0031C619";"НЕОТРИЗОЛ®";"Comb drug";"таблетки вагінальні по 4 таблетки у стрипі; по 2 стрипи в картонній коробці у комплекті з аплікатором; по 8 таблеток у блістері; по 1 блістеру в картонній коробці у комплекті з аплікатором";"за рецептом";"1 вагінальна таблетка містить орнідазолу 500 мг, неоміцину сульфату 100 мг (еквівалентно активності 68 000 МО), міконазолу нітрату 100 мг, преднізолону 3 мг";"Протимікробні/антисептичні засоби в комбінації з кортикостероїдами. Похідні імідазолу та кортикостероїди.";"G01BF";"";"";"ОРГАНОСИН ЛАЙФСАЄНСИЗ (ЕФ ЗЕТ І)";"ОАЕ";"";"1";"Евертоджен Лайф Саєнсиз Лімітед";"Індія";"";;;;;;;;;;;;;UA/10674/01/01;14.11.2019;"необмежений";Звичайний;Ні;Ні;Ні;Ні;Комбінований;Ні;;;"http://www.drlz.com.ua/ibp/lz_www.nsf/id/9A2A5C79546A12CE42258C5E00355EB1/$file/UA106740101_9F0A.mht";"3 роки";3;"рік"
"074DC59035A54235C2258B570030376C";"НЕОТСАН-1000";"Cefepime";"порошок для розчину для ін'єкцій по 1000 мг, in bulk: по 50 флаконів з порошком у картонній упаковці";"";"1 флакон містить цефепіму гідрохлориду еквівалентно цефепіму 1000 мг";"Антибактеріальні засоби для системного застосування. Цефалоспорини IV покоління.";"";"";"";"ХAOMA ХЕЛС КЕАР ПРАЙВЕТ ЛІМІТЕД";"Індія";"";"1";"Сенс Лабораторіc Пвт. Лтд.";"Індія";"";;;;;;;;;;;;;UA/20143/01/01;03.08.2023;"03.08.2028";Звичайний;Ні;Ні;Ні;Ні;;Ні;;;;"3 роки.";3;"рік"
"A113C307893523E0C2258B5700306730";"НЕОТСАН-1000";"Cefepime";"порошок для розчину для ін'єкцій по 1000 мг, по 1 флакону з порошком у картонній упаковці";"за рецептом";"1 флакон містить цефепіму гідрохлориду еквівалентно цефепіму 1000 мг";"Антибактеріальні засоби для системного застосування. Цефалоспорини IV покоління.";"J01DE01";"";"";"ХAOMA ХЕЛС КЕАР ПРАЙВЕТ ЛІМІТЕД";"Індія";"";"1";"Сенс Лабораторіc Пвт. Лтд.";"Індія";"";;;;;;;;;;;;;UA/20142/01/01;03.08.2023;"03.08.2028";Звичайний;Ні;Ні;Ні;Ні;Моно;Ні;;;"http://www.drlz.com.ua/ibp/lz_www.nsf/id/A18FDA1C34F1E50042258B57004E8D0A/$file/UA201420101_A113.mht";"3 роки";3;"рік"
"22A1D20EDCD073CEC2258BD2004A3095";"НЕОФЕН БЕЛУПО ПЛЮС";"Ibuprofen";"гель, 50 мг/г по 15 г або 50 г, або 100 г у тубі; по 1 тубі в картонній пачці";"без рецепта";"1г гелю містить ібупрофену 50 мг";"Нестероїдні протизапальні препарати для місцевого застосування.";"M02AA13";"";"";"Белупо, ліки та косметика, д.д.";"Хорватія";"";"1";"Белупо, ліки та косметика, д.д.";"Хорватія";"";;;;;;;;;;;;;UA/14739/01/01;29.12.2020;"необмежений";Звичайний;Ні;Ні;Ні;Ні;Моно;Ні;;;"http://www.drlz.com.ua/ibp/lz_www.nsf/id/DBBB0056DD0A270A42258BD900409F5D/$file/UA147390101_22A1.mht";"3 роки";3;"рік"
"7A179E96CDF239FBC2258B560031B60A";"НЕОФЕН БЕЛУПО ФОРТЕ";"Ibuprofen";"таблетки, вкриті плівковою оболонкою, по 400 мг; по 10 таблеток у блістері; по 1 блістеру у картонній пачці";"без рецепта";"1 таблетка містить ібупрофену 400 мг";"Нестероїдні протизапальні та протиревматичні засоби. Похідні пропіонової кислоти.";"M01AE01";"";"";"Белупо, ліки та косметика, д.д.";"Хорватія";"";"1";"Белупо, ліки та косметика, д.д.";"Хорватія";"";;;;;;;;;;;;;UA/14740/01/01;29.12.2020;"необмежений";Звичайний;Ні;Ні;Ні;Ні;Моно;Ні;;;"http://www.drlz.com.ua/ibp/lz_www.nsf/id/55C7282112D5E6FC42258B57003B20AB/$file/UA147400101_7A17.mht";"3 роки";3;"рік"
"11169A2F1A536FDFC2258C2E004D440A";"НЕОФІЛІН";"Theophylline";"таблетки пролонгованої дії по 100 мг, по 10 таблеток у контурній чарунковій упаковці; по 5 контурних чарункових упаковок у пачці";"за рецептом";"1 таблетка містить теофіліну моногідрату у перерахуванні на теофілін 100 мг";"Засоби для системного застосування при обструктивних захворюваннях дихальних шляхів. Ксантини. Теофілін.";"R03DA04";"";"";"ПрАТ ""Фармацевтична фірма ""Дарниця""";"Україна";"";"1";"ПрАТ ""Фармацевтична фірма ""Дарниця""";"Україна";"";;;;;;;;;;;;;UA/3793/01/01;06.03.2020;"необмежений";Звичайний;Ні;Ні;Ні;Ні;Моно;Ні;;;"http://www.drlz.com.ua/ibp/lz_www.nsf/id/D4F31332569B81C1C2258C3B00308ED4/$file/UA37930101_1116.mht";"2 роки";2;"рік"
"503EDA0C9ED72857C2258C2E004D73F8";"НЕОФІЛІН";"Theophylline";"таблетки пролонгованої дії по 300 мг, по 10 таблеток у контурній чарунковій упаковці; по 5 контурних чарункових упаковок у пачці";"за рецептом";"1 таблетка містить теофіліну моногідрату у перерахуванні на теофілін 300 мг";"Засоби для системного застосування при обструктивних захворюваннях дихальних шляхів. Ксантини. Теофілін.";"R03DA04";"";"";"ПрАТ ""Фармацевтична фірма ""Дарниця""";"Україна";"";"1";"ПрАТ ""Фармацевтична фірма ""Дарниця""";"Україна";"";;;;;;;;;;;;;UA/3793/01/02;06.03.2020;"необмежений";Звичайний;Ні;Ні;Ні;Ні;Моно;Ні;;;"http://www.drlz.com.ua/ibp/lz_www.nsf/id/C38FFA292BF0BB0DC2258C3B00308F5F/$file/UA37930102_503E.mht";"2 роки";2;"рік"
"22CABB73A635863CC22588D800489DA4";"НЕОФЛАЗІД";"Comb drug";"густий екстракт (субстанція) у ємностях з нержавіючої сталі або каністрах пластмасових для фармацевтичного застосування";"";"екстракт густий, одержаний з рідкого екстракту Протефлазід (екстракт із суміші трав (1:1) Щучки дернистої (Herba Deschampsia caespitosa L.) та Війника наземного (Herba Calamagrostis epigeios L.) (екстрагент- етанол 96%)) із вмістом флавоноїдів- не менше 4,0 мг/г у перерахунку на рутин";"Субстанції.";"";"";"";"Товариство з обмеженою відповідальністю ""Науково-виробнича компанія ""Екофарм""";"Україна";"";"1";"Товариство з обмеженою відповідальністю ""Науково-виробнича компанія ""Екофарм""";"Україна";"";;;;;;;;;;;;;UA/16520/01/01;22.06.2022;"необмежений";Звичайний;Ні;Так;Ні;Ні;;Ні;;;;"2 роки";2;"рік"
"EB67142CEAF34988C22588300045B4F9";"НЕОЦЕБРОН";"Citicoline";"розчин для ін'єкцій, 1000 мг/4 мл по 4 мл в ампулі; по 3 ампули в контурній чарунковій упаковці; по 1 упаковці в картонній коробці";"за рецептом";"1 ампула (4 мл) містить цитиколіну натрію еквівалентно цитиколіну 1000 мг";"Психостимулятори, засоби, що застосовуються при синдромі дефіциту уваги та гіперактивності (СДУГ), ноотропні засоби. Інші психостимулюючі та ноотропні засоби";"N06BX06";"";"";"ЄВРО-ФАРМА СРЛ";"Італія";"";"1";"ЕССЕТІ ФАРМАЧЕУТІЧІ СРЛ.";"Італія";"";;;;;;;;;;;;;UA/13539/01/02;22.02.2019;"необмежений";Звичайний;Так;Ні;Ні;Ні;Моно;Ні;;;"http://www.drlz.com.ua/ibp/lz_www.nsf/id/035B01976D3B632FC2258837002FA226/$file/UA135390102_EB67.mht";"5 років";5;"рік"
